timestamp,entry_id,temperature,rh,voltage
2022-09-06T14:59:18Z,322,25,54,
2022-09-06T14:59:27Z,323,25,54,
2022-09-06T14:59:41Z,324,24,53,
2022-09-06T14:59:49Z,325,24,55,
2022-09-06T14:59:58Z,326,25,54,
2022-09-06T15:00:06Z,327,25,54,
2022-09-06T15:00:15Z,328,25,54,
2022-09-06T15:00:23Z,329,24,54,
2022-09-06T15:00:31Z,330,24,54,
2022-09-06T15:00:40Z,331,24,54,
2022-09-06T15:00:48Z,332,24,54,
2022-09-06T15:03:15Z,333,24,54,
2022-09-06T15:03:23Z,334,24,56,
2022-09-06T15:03:32Z,335,24,56,
2022-09-06T15:03:40Z,336,24,56,
2022-09-06T15:03:48Z,337,24,55,
2022-09-06T15:03:57Z,338,24,55,
2022-09-06T15:04:05Z,339,24,55,
2022-09-06T15:04:14Z,340,24,55,
2022-09-06T15:04:22Z,341,24,55,
2022-09-06T15:04:31Z,342,24,55,
2022-09-06T15:04:39Z,343,24,56,
2022-09-06T15:04:48Z,344,24,56,
2022-09-06T15:04:56Z,345,24,56,
2022-09-06T15:05:05Z,346,24,56,
2022-09-06T15:05:07Z,347,24,56,
2022-09-06T15:05:31Z,348,24,57,
2022-09-06T15:05:40Z,349,24,57,
2022-09-06T15:05:48Z,350,24,56,
2022-09-06T15:05:56Z,351,24,56,
2022-09-06T16:01:07Z,352,23,62,
2022-09-06T16:01:13Z,353,23,62,
2022-09-06T16:05:50Z,354,23,62,
2022-09-06T16:10:48Z,355,23,58,
2022-09-06T16:15:46Z,356,23,59,
2022-09-06T16:20:46Z,357,22,60,
2022-09-06T16:25:45Z,358,22,61,
2022-09-06T16:30:44Z,359,22,61,
2022-09-06T16:35:43Z,360,22,61,
2022-09-06T16:40:43Z,361,22,62,
2022-09-06T16:45:42Z,362,22,62,
2022-09-06T16:50:42Z,363,22,62,
2022-09-06T16:55:41Z,364,22,62,
2022-09-06T17:00:40Z,365,22,62,
2022-09-06T17:05:39Z,366,22,62,
2022-09-06T17:10:39Z,367,22,62,
2022-09-06T17:15:38Z,368,22,62,
2022-09-06T17:20:38Z,369,22,62,
2022-09-06T17:25:37Z,370,22,62,
2022-09-06T17:30:37Z,371,22,62,
2022-09-06T17:35:37Z,372,22,62,
2022-09-06T17:40:36Z,373,22,62,
2022-09-06T17:45:36Z,374,22,62,
2022-09-06T17:50:35Z,375,22,62,
2022-09-06T17:55:35Z,376,22,62,
2022-09-06T18:00:34Z,377,22,62,
